Unnamed: 0,num_procs,tensor_par,pipeline_par,data_par,tensor_par_net,pipeline_par_net,data_par_net,batch_size,microbatch_size,datatype,fused_activation,attention_type,activation_recompute,pipeline_interleaving,optimizer_sharding,tensor_par_comm_type,tensor_par_overlap,seq_par_ag_redo,data_par_overlap,weight_offload,activations_offload,optimizer_offload,training,gpu,block_fw_flops,block_fw_flops_time,block_fw_mem_accessed,block_fw_mem_time,block_fw_time,baseblock_fw_tp_time,edgeblock_fw_tp_time,baseblock_fw_tp_time_exposed,edgeblock_fw_tp_time_exposed,block_re_flops,block_re_flops_time,block_re_mem_accessed,block_re_mem_time,block_re_time,baseblock_recomm_time,edgeblock_recomm_time,baseblock_recomm_time_exposed,edgeblock_recomm_time_exposed,block_agrad_flops,block_agrad_flops_time,block_agrad_mem_accessed,block_agrad_mem_time,block_agrad_time,baseblock_agrad_tp_time,edgeblock_agrad_tp_time,baseblock_agrad_tp_time_exposed,edgeblock_agrad_tp_time_exposed,block_wgrad_flops,block_wgrad_flops_time,block_wgrad_mem_accessed,block_wgrad_mem_time,block_wgrad_time,block_optim_flops,block_optim_flops_time,block_optim_mem_accessed,block_optim_mem_time,block_optim_time,baseblock_fw_tp_size,edgeblock_fw_tp_size,baseblock_bw_tp_size,edgeblock_bw_tp_size,baseblock_recomm_size,edgeblock_recomm_size,block_fw_pp_size,block_bw_pp_size,block_dp_size,tp_bw_overlap_req,dp_bw_overlap_req_chunk,dp_bw_overlap_req_tail,block_weight_space,block_act_working_space,block_act_storage_space,block_act_checkpoint_size,block_weight_grad_space,block_weight_grad_space_no_sharding,block_act_grad_space,block_optimizer_space,weight_space_with_offload,act_space_with_offload,act_checkpoint_size_with_offload,act_grad_space_with_offload,weight_grad_space_with_offload,optimizer_space_with_offload,weight_space,act_space,act_checkpoint_size,act_grad_space,weight_grad_space,optimizer_space,fw_time,bw_time,optim_step_time,recompute_time,recomm_link_time,recomm_exposed_time,bubble_time,tp_comm_link_time,pp_comm_link_time,dp_comm_link_time,tp_comm_exposed_time,pp_comm_exposed_time,dp_comm_exposed_time,fw_offload_exposed_time,bw_offload_exposed_time,total_time,act_offload_bw_req,weight_offload_bw_req,optim_offload_bw_req,offload_mem_bw_req,proc_mem_tier1_cap_req,proc_mem_tier2_cap_req,useful_flops,compute_efficiency,system_efficiency,total_efficiency,sample_rate,exp
0,256,4,8,8,0,0,1,256,4,float16,True,multihead,none,8,False,ar,none,False,False,False,False,False,False,False,32652384010240.0,0.0077953008003532,25658859520.0,0.0131881451234221,0.0077953008003532,0.0073754210025072,0.0073754210025072,0.0073754210025072,0.0073754210025072,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838860800,838860800,0,0,0,0,419430400,0,0,0,0,0,3932364800,7130316800.0,10905190400.0,0,0.0,0,0.0,0.0,7864729600,18035507200.0,,0.0,0.0,0.0,62917836800,7130316800.0,0,0.0,0.0,0.0,0.997798502445221,0.0,0.0,0,0,0,0.227586567401886,0.9440538883209229,0.1382992082051282,0.0,0.9440538883209229,0.1382992082051282,0.0,0.0,0,2.3077380657196045,5500515123200.0,1983462113280.0,0.0,0.0,70048153600.0,0,32652384010240.0,13.425405502319336,0.4323707818984985,5.804752826690674,110.93113708496094,cryo_cmos_256
0,4096,16,2,128,0,0,1,256,1,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,False,2041717719040.0,0.0022906560916453,4307230720.0,0.0022208676673471,0.0022906560916453,0.0022646742872893,0.0022646742872893,0.0022646742872893,0.0022646742872893,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,983244800,996147200.0,1939865600.0,0,0.0,0,0.0,0.0,1966489600,2936012800.0,,0.0,0.0,0.0,62927667200,996147200.0,0,0.0,0.0,0.0,0.2932039797306061,0.0,0.0,0,0,0,0.0187790542840957,0.2898783087730407,0.017527401025641,0.0,0.2898783087730407,0.017527401025641,0.0,0.0,0,0.6193887591362,830968692736.0,421186732032.0,0.0,0.0,63923814400.0,0,2041717719040.0,2.85680890083313,0.4733763337135315,1.3523458242416382,413.3106994628906,cryo_cmos_4096
0,512,4,8,16,0,0,1,256,2,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,False,16326192005120.0,0.0064425412565469,14795612160.0,0.0076046511530876,0.0064425412565469,0.0036977105773985,0.0036977105773985,0.0036977105773985,0.0036977105773985,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419430400,419430400,0,0,0,0,209715200,0,0,0,0,0,3932364800,3565158400.0,5452595200.0,0,0.0,0,0.0,0.0,7864729600,9017753600.0,,0.0,0.0,0.0,62917836800,3565158400.0,0,0.0,0.0,0.0,0.8246452808380127,0.0,0.0,0,0,0,0.078649990260601,0.4733069539070129,0.1389392082051282,0.0,0.4733069539070129,0.1389392082051282,0.0,0.0,0,1.5155413150787354,2150415990784.0,1550861467648.0,0.0,0.0,66482995200.0,0,16326192005120.0,8.122188568115234,0.5441259145736694,4.419493198394775,168.9165496826172,cryo_cmos_512
0,8192,32,1,256,0,0,1,256,1,float16,True,multihead,none,1,False,ar,none,False,False,False,False,False,False,False,1021488005120.0,0.0018435794627293,3464437760.0,0.0017865661066025,0.0018435794627293,0.0023323108907788,0.0023323108907788,0.0023323108907788,0.0023323108907788,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,0,0,0,0,0,0,491724800,865075200.0,1808793600.0,0,0.0,0,0.0,0.0,983449600,2673868800.0,,0.0,0.0,0.0,62940774400,865075200.0,0,0.0,0.0,0.0,0.2359781712293625,0.0,0.0,0,0,0,0.0,0.2985357940196991,0.0,0.0,0.2985357940196991,0.0,0.0,0.0,0,0.5345139503479004,757031501824.0,205800800256.0,0.0,0.0,63805849600.0,0,1021488005120.0,1.775892972946167,0.4414817690849304,0.7840243577957153,478.9397888183594,cryo_cmos_8192
0,1024,4,8,32,0,0,1,256,1,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,True,8163096002560.0,0.0084752226248383,9363988480.0,0.0032086037099361,0.0115335537120699,0.0017834666650742,0.0017834666650742,0.0017834666650742,0.0017834666650742,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,3932364800,1782579200.0,2726297600.0,0,0.0,0,0.0,0.0,7864729600,4508876800.0,,0.0,0.0,0.0,62917836800,1782579200.0,0,0.0,0.0,0.0,1.4762948751449585,0.0,0.0,0,0,0,0.0971232578158378,0.2282837331295013,0.0701096041025641,0.0,0.2282837331295013,0.0701096041025641,0.0,0.0,0,1.8718115091323853,269705691136.0,389018845184.0,0.0,0.0,64700416000.0,0,8163096002560.0,0.7077693939208984,0.7886984944343567,0.5582166314125061,136.7659149169922,h100_1024
0,128,2,16,4,0,0,0,256,2,float16,True,multihead,none,8,False,ar,none,False,False,False,False,False,False,True,32649867427840.0,0.0333122536540031,24348139520.0,0.0083429757505655,0.0413590520620346,0.0024671016726642,0.0024671016726642,0.0024671016726642,0.0024671016726642,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419430400,419430400,0,0,0,0,209715200,0,0,0,0,0,7864524800,5662310400.0,7549747200.0,0,0.0,0,0.0,0.0,15729049600,13212057600.0,,0.0,0.0,0.0,62916198400,5662310400.0,0,0.0,0.0,0.0,10.58791732788086,0.0,0.0,0,0,0,0.6738242506980896,0.6315780282020569,0.2778784164102564,0.0,0.6315780282020569,0.2778784164102564,0.0,0.0,0,12.171198844909668,212769734656.0,221640916992.0,0.0,0.0,68578508800.0,0,32649867427840.0,0.7894249558448792,0.8699157238006592,0.6867331862449646,21.033260345458984,h100_128
0,2048,8,4,64,0,0,1,256,1,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,True,4082177146880.0,0.0042900405824184,5992816640.0,0.0020534598734229,0.0061921356245875,0.0020534247159957,0.0020534247159957,0.0020534247159957,0.0020534247159957,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,1966284800,1258291200.0,2202009600.0,0,0.0,0,0.0,0.0,3932569600,3460300800.0,,0.0,0.0,0.0,62921113600,1258291200.0,0,0.0,0.0,0.0,0.7925933599472046,0.0,0.0,0,0,0,0.0511465594172477,0.2628383636474609,0.035054802051282,0.0,0.2628383636474609,0.035054802051282,0.0,0.0,0,1.141633152961731,355615965184.0,317547315200.0,0.0,0.0,64179404800.0,0,4082177146880.0,0.6592519283294678,0.6942627429962158,0.4576940536499023,224.2401580810547,h100_2048
0,256,2,16,8,0,0,1,256,2,float16,True,multihead,none,8,False,ar,none,False,False,False,False,False,False,True,32649867427840.0,0.0333122536540031,24348139520.0,0.0083429757505655,0.0413590520620346,0.0024671016726642,0.0024671016726642,0.0024671016726642,0.0024671016726642,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419430400,419430400,0,0,0,0,209715200,0,0,0,0,0,7864524800,5662310400.0,7549747200.0,0,0.0,0,0.0,0.0,15729049600,13212057600.0,,0.0,0.0,0.0,62916198400,5662310400.0,0,0.0,0.0,0.0,5.29395866394043,0.0,0.0,0,0,0,0.6738242506980896,0.3157890141010284,0.1389392082051282,0.0,0.3157890141010284,0.1389392082051282,0.0,0.0,0,6.422511577606201,212769734656.0,221640916992.0,0.0,0.0,68578508800.0,0,32649867427840.0,0.7894249558448792,0.8242816925048828,0.6507084965705872,39.85979461669922,h100_256
0,4096,16,2,128,0,0,1,256,1,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,True,2041717719040.0,0.0022123621311038,4307230720.0,0.0014805786777287,0.0035410295240581,0.0021884036250412,0.0021884036250412,0.0021884036250412,0.0021884036250412,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,983244800,996147200.0,1939865600.0,0,0.0,0,0.0,0.0,1966489600,2936012800.0,,0.0,0.0,0.0,62927667200,996147200.0,0,0.0,0.0,0.0,0.4532517790794372,0.0,0.0,0,0,0,0.0234754644334316,0.2801156640052795,0.017527401025641,0.0,0.2801156640052795,0.017527401025641,0.0,0.0,0,0.7743703126907349,456562016256.0,231414087680.0,0.0,0.0,63923814400.0,0,2041717719040.0,0.5765887498855591,0.5853165984153748,0.3374869525432586,330.5911865234375,h100_4096
0,512,2,16,16,0,0,1,256,1,float16,True,multihead,none,8,False,ar,none,False,False,False,False,False,False,True,16324933713920.0,0.01673374325037,16106332160.0,0.0055188913829624,0.0221045445650815,0.001243550912477,0.001243550912477,0.001243550912477,0.001243550912477,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,7864524800,2831155200.0,3774873600.0,0,0.0,0,0.0,0.0,15729049600,6606028800.0,,0.0,0.0,0.0,62916198400,2831155200.0,0,0.0,0.0,0.0,2.8293817043304443,0.0,0.0,0,0,0,0.3585874140262604,0.1591745167970657,0.0701096041025641,0.0,0.1591745167970657,0.0701096041025641,0.0,0.0,0,3.417253255844116,211724173312.0,441103515648.0,0.0,0.0,65747353600.0,0,16324933713920.0,0.7385329008102417,0.8279695510864258,0.6114827990531921,74.91397094726562,h100_512
0,8192,32,1,256,0,0,1,256,1,float16,True,multihead,none,1,False,ar,none,False,False,False,False,False,False,True,1021488005120.0,0.0011925032595172,3464437760.0,0.0011910441098734,0.0022313629742711,0.0022558930795639,0.0022558930795639,0.0022558930795639,0.0022558930795639,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,0,0,0,0,0,0,491724800,865075200.0,1808793600.0,0,0.0,0,0.0,0.0,983449600,2673868800.0,,0.0,0.0,0.0,62940774400,865075200.0,0,0.0,0.0,0.0,0.2856144607067108,0.0,0.0,0,0,0,0.0,0.2887543141841888,0.0,0.0,0.2887543141841888,0.0,0.0,0.0,0,0.5743687748908997,548749213696.0,149178761216.0,0.0,0.0,63805849600.0,0,1021488005120.0,0.4577865600585937,0.4972666800022125,0.2276420146226883,445.7066955566406,h100_8192
0,1024,4,8,32,0,0,1,256,1,float16,True,multihead,none,16,False,ar,none,False,False,False,False,False,False,False,8163096002560.0,0.0052530546672642,9363988480.0,0.0048129046335816,0.0052530546672642,0.0018588552484288,0.0018588552484288,0.0018588552484288,0.0018588552484288,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209715200,209715200,0,0,0,0,104857600,0,0,0,0,0,3932364800,1782579200.0,2726297600.0,0,0.0,0,0.0,0.0,7864729600,4508876800.0,,0.0,0.0,0.0,62917836800,1782579200.0,0,0.0,0.0,0.0,0.6723909974098206,0.0,0.0,0,0,0,0.0536874867975711,0.2379334717988968,0.0701096041025641,0.0,0.2379334717988968,0.0701096041025641,0.0,0.0,0,1.0341215133666992,1185859764224.0,1710463778816.0,0.0,0.0,64700416000.0,0,8163096002560.0,4.980677127838135,0.6502050161361694,3.2384610176086426,247.55311584472656,imec_1024
